start_time,end_time,name,car_id,car_name,shots,shots_against,goals,goals_against,saves,assists,score,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,time_defensive_third,time_neutral_third,time_offensive_third,time_defensive_half,time_offensive_half,time_behind_ball,time_infront_ball,time_most_back,time_most_forward,goals_against_while_last_defender,time_closest_to_ball,time_farthest_from_ball,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,mvp
0,362.736,Herk,4284,Fennec,6,6,1,2,1,1,411,3384,3122,3584,4049,174.54,86.25,98.5,215.68,143.61,245.98,113.31,131.6,121.7,1.0,95.2,143.4,48.579144,27.415182,24.00568,60.029507,39.9705,68.46281,31.5372,38.174805,35.30299,27.615814,41.597767,False
0,361.198,Phantera1,23,Octane,1,6,1,5,0,1,460,2441,2385,2483,3145,151.66,115.88,92.89,204.9,155.53,247.72,112.7,168.7,185.5,3.0,181.0,173.2,42.07752,25.771996,32.150486,56.848766,43.151237,68.73093,31.269077,50.037075,55.020023,53.685303,51.371796,False
0,346.89587,Aruchizan,23,Octane,2,10,1,4,1,0,291,2721,2453,2970,3726,176.87,109.12,57.53,231.76,111.77,225.61,117.92,87.6,130.1,1.0,124.8,105.3,51.48754,16.747206,31.765255,67.46427,32.535732,65.674034,34.32597,26.399061,39.20683,37.60962,31.733118,False
0,263.732,yslovoxo,23,Octane,3,3,0,1,0,2,226,2301,1865,2790,3513,94.05,90.71,75.72,137.92,122.57,185.03,75.45,80.7,80.0,0.0,102.4,56.9,36.10642,29.069408,34.82417,52.946373,47.05363,71.03425,28.965755,32.0658,31.787659,40.6882,22.608973,False
0,287.89923,Patrick,23,Octane,2,7,0,5,1,1,182,2723,2576,2774,3755,131.56,88.88,63.93,177.73,106.64,172.1,112.28,89.7,101.5,1.0,97.2,85.6,46.26367,22.481276,31.255056,62.49956,37.50044,60.517616,39.482384,33.23453,37.60652,36.01334,31.71545,False
0,328.01,BenKazz,23,Octane,3,11,1,6,1,0,420,2420,2184,2631,3213,169.97,97.37,60.06,226.76,100.63,217.15,110.25,139.3,187.9,4.0,180.6,146.6,51.91509,18.344534,29.74038,69.26296,30.737043,66.3256,33.674404,45.37016,61.19923,58.821613,47.74778,False
0,286.44867,b0bbY,1894,Samurai,5,2,3,0,1,1,800,2362,2282,2408,3433,119.04,75.92,86.97,155.22,126.7,193.54,88.38,121.9,161.4,0.0,165.3,118.0,42.223248,30.848083,26.92867,55.058174,44.94183,68.65069,31.349321,44.417725,58.810665,60.231743,42.996647,True
0,355.1838,Roskiller.,23,Octane,5,6,2,1,2,1,516,3286,3365,3299,4213,135.67,132.67,86.46,198.83,155.98,271.41,83.4,107.6,90.7,0.0,101.9,113.6,38.238445,24.36866,37.3929,56.038445,43.961555,76.49446,23.505539,31.913631,26.901175,30.22304,33.693203,True
0,290.97583,Asexual Predator,23,Octane,1,3,1,1,0,2,290,3193,3539,2659,3852,125.76,82.85,75.66,165.94,118.33,211.89,72.39,104.6,96.4,0.0,87.6,115.1,44.239628,26.615541,29.144825,58.374077,41.625916,74.53567,25.46433,38.317825,35.313942,32.090263,42.16426,False
0,381.10645,SizableJohnson,23,Octane,2,8,1,0,3,0,503,2816,2741,2958,3770,204.87,96.57,76.58,254.05,123.97,272.14,105.88,126.5,128.1,0.0,141.9,103.7,54.19554,20.258186,25.546267,67.20544,32.79456,71.9909,28.009098,33.723442,34.149986,37.828903,27.645226,True
0,257.2364,Can't Fly,403,Dominus,5,2,3,1,1,0,920,2228,1855,2575,3555,119.52,70.27,67.0,154.71,102.08,198.96,57.83,113.8,136.2,0.0,151.3,98.9,46.543873,26.09136,27.364773,60.247677,39.752327,77.47965,22.520346,46.976265,56.22291,62.45614,40.825592,True
0,355.866,"UnCoolSeahorse""!",803,'16 Batmobile,0,12,1,4,6,0,650,2927,2733,2936,3508,220.49,86.93,44.8,277.74,74.48,275.41,76.81,217.3,132.8,2.0,165.9,184.2,62.60008,12.719323,24.680597,78.854126,21.145876,78.192604,21.807392,64.3261,39.31204,49.110447,54.527695,False
0,149.12271,bandabooooo,23,Octane,0,1,0,0,0,0,26,3340,3370,3068,3585,73.16,44.0,31.62,97.27,51.52,115.15,33.63,52.5,33.0,0.0,27.3,49.1,49.17328,21.252857,29.573868,65.37402,34.625984,77.39616,22.603846,37.478584,23.557966,19.488863,35.0514,False
0,261.72025,MaxSucePostGen,23,Octane,5,5,5,1,2,0,808,2491,2387,2518,3107,148.05,74.2,38.97,194.72,66.51,222.47,38.76,76.7,77.1,0.0,99.0,58.2,56.676365,14.91846,28.405174,74.53967,25.460321,85.1625,14.837498,31.872011,32.03823,41.138584,24.184502,True
0,340.02,Shaquille O'Wheelz,1856,Jäger 619,4,4,1,1,1,0,490,2225,2067,2505,2936,126.16,111.57,101.89,172.42,167.19,238.33,101.29,125.4,211.0,0.0,186.6,149.8,37.1474,30.001179,32.85142,50.770004,49.23,70.17549,29.82451,38.232876,64.33123,56.89198,45.672127,False
0,284.5342,k& Salah do do dodo do do k&,1624,Endo,4,4,1,2,1,0,480,3435,3833,3149,3600,146.15,77.18,60.45,183.28,100.5,220.45,63.33,156.6,109.5,2.0,106.8,160.0,51.50116,21.301712,27.197124,64.58524,35.414757,77.68342,22.316584,60.115166,42.03455,40.99808,61.420345,False
0,546.22614,mike,4284,Fennec,2,15,0,2,2,1,397,2811,2796,2846,3653,310.13,147.0,85.76,396.46,146.44,415.68,127.22,238.5,128.9,1.0,176.9,163.2,57.12575,15.796938,27.077309,73.02634,26.97366,76.56658,23.433413,44.645363,24.129086,33.11432,30.549782,False
0,404.6878,provoked,4284,Fennec,3,11,1,2,4,0,533,3134,2756,3427,4036,211.08,110.78,79.26,264.47,136.64,257.87,143.25,124.5,136.7,1.0,138.2,133.5,52.622658,19.759674,27.61767,65.93453,34.065468,64.2875,35.712505,32.199665,35.354973,35.74292,34.52735,True
0,346.856,Nisien,803,'16 Batmobile,0,9,0,3,0,1,178,2907,2831,2958,3542,177.03,93.56,75.97,216.23,130.33,237.6,108.96,113.7,105.9,2.0,96.1,141.7,51.082066,21.921167,26.996769,62.393238,37.606766,68.559555,31.440443,34.2635,31.91297,28.95974,42.7013,False
0,362.736,Jerome H. Powell,4284,Fennec,5,6,1,2,1,0,421,2936,2674,3245,3947,188.16,101.19,57.69,249.48,97.56,271.84,75.2,150.4,78.6,1.0,135.0,107.7,54.218533,16.623444,29.158022,71.88797,28.112036,78.33103,21.668972,43.62834,22.800451,39.161083,31.24184,True
0,490.60123,Supsiedoodle,23,Octane,0,11,0,1,1,0,200,3295,3346,3197,3909,230.3,153.73,100.28,320.76,163.56,307.72,176.59,156.6,145.4,1.0,143.0,197.2,47.55219,20.705746,31.742065,66.228935,33.77106,63.53782,36.462185,32.71702,30.3771,29.875692,41.199207,False
0,358.4432,BigJesse69,23,Octane,1,5,0,2,2,0,225,3038,3157,2791,3864,146.41,128.13,80.55,207.24,147.85,250.61,104.48,105.2,115.1,0.0,107.5,108.9,41.231796,22.68439,36.08381,58.362663,41.63733,70.57648,29.423527,30.366886,33.224606,31.0308,31.434923,False
0,268.8301,shaq attaq,23,Octane,0,9,0,4,0,0,108,2867,2906,2776,3533,126.48,99.34,39.7,178.17,87.34,194.0,71.52,73.8,79.2,1.0,84.9,76.4,47.634827,14.951792,37.413376,67.10481,32.89518,73.06418,26.935823,28.730488,30.832716,33.05174,29.742672,False
0,368.10922,Chief Monkey,403,Dominus,1,6,0,2,1,2,240,2931,2930,2860,3445,190.78,101.37,74.93,240.78,126.29,262.15,104.92,122.3,113.6,1.0,102.6,114.2,51.972324,20.412445,27.615234,65.595116,34.40488,71.41689,28.583103,34.93986,32.45436,29.311773,32.625774,False
0,362.18744,Rhaegal,23,Octane,7,3,6,0,0,0,890,2918,2572,3418,3869,135.05,124.5,93.02,196.97,155.6,281.42,71.15,107.2,128.7,0.0,121.4,112.7,38.30445,26.383413,35.312138,55.86692,44.133083,79.81961,20.18039,31.424047,37.726444,35.58656,33.03629,True
0,272.3191,PGH NATION87,23,Octane,2,1,0,0,0,2,252,3256,2939,3429,3879,109.35,98.98,60.72,159.48,109.56,220.72,48.32,103.4,76.2,0.0,80.4,94.4,40.643,22.568295,36.7887,59.277435,40.722572,82.03984,17.960154,39.26185,28.933779,30.528555,35.844475,False
0,334.55945,GAINZXX,23,Octane,3,3,1,1,1,0,319,3473,3592,3364,4193,156.17,105.48,72.64,208.85,125.44,256.68,77.61,128.9,115.2,0.0,101.0,144.9,46.716923,21.729635,31.55344,62.475693,37.524303,76.78364,23.21637,39.961555,35.714287,31.312004,44.92187,False
0,346.89587,Metaellihead,5361,,0,10,0,4,2,0,160,3026,3352,2729,3596,184.08,104.75,54.67,242.02,101.48,231.87,111.63,113.1,94.3,2.0,99.3,111.5,53.58952,15.915575,30.494905,70.45706,29.54294,67.50218,32.497818,34.083717,28.418167,29.924963,33.601543,False
0,334.55945,Cracked Duck,23,Octane,2,3,1,1,1,1,354,2965,2767,3214,3856,127.41,114.47,89.31,181.88,149.32,225.63,105.57,96.1,108.2,1.0,108.5,88.3,38.470364,26.966394,34.56324,54.91546,45.08454,68.125,31.874998,29.792908,33.544147,33.637154,27.374752,True
0,196.43854,Warm Milk,23,Octane,1,6,0,4,0,0,82,3292,3155,3513,3735,84.67,65.72,45.82,120.67,75.54,124.75,71.46,58.6,68.1,3.0,57.6,72.0,43.15275,23.352531,33.494728,61.500435,38.49957,63.57984,36.420162,31.778744,36.930588,31.236444,39.045555,False
0,338.74,Elvis Presley,1568,Octane ZSR,4,5,1,0,2,0,530,3166,3192,3115,3759,152.19,87.23,99.0,194.52,143.9,245.08,93.34,174.7,161.6,0.0,136.8,199.1,44.970745,29.25359,25.775661,57.478874,42.521126,72.41889,27.581114,53.479042,49.468884,41.87712,60.948357,False
0,335.85883,Can't Fly,403,Dominus,6,5,2,3,0,1,770,2722,2672,2785,3498,147.35,103.73,80.95,200.72,131.31,242.49,89.54,153.6,175.0,2.0,165.7,163.9,44.378525,24.380325,31.241154,60.45237,39.54763,73.032555,26.967443,49.248135,56.109524,53.127705,52.550575,True
0,381.868,[EU] CraziiNebby ^-^,23,Octane,6,7,2,4,1,0,630,2687,2450,2822,3139,202.6,90.33,88.14,247.33,133.75,303.44,77.63,220.4,145.8,4.0,157.8,208.4,53.166084,23.129608,23.704306,64.90238,35.097614,79.62841,20.371584,61.595215,40.746742,44.100384,58.241573,False
0,450.56696,jwsl.,4284,Fennec,7,13,1,4,0,1,464,2739,2344,3099,3720,195.51,129.49,125.09,260.42,189.66,308.74,141.34,153.6,155.3,2.0,168.3,161.3,43.43798,27.792221,28.769806,57.86083,42.139175,68.596695,31.403307,35.75336,36.149067,39.175068,37.54568,False
0,358.09537,[Redacted],4284,Fennec,2,7,0,2,0,0,142,3346,3170,3606,3877,160.35,136.18,60.93,229.09,128.37,252.96,104.5,129.7,123.1,0.0,85.4,149.3,44.85817,17.045263,38.09657,64.08829,35.911713,70.76595,29.23404,38.13809,36.19737,25.11174,43.901436,False
0,352.549,[huiTre] tMd^,1568,Octane ZSR,3,9,0,5,1,0,280,3108,2711,3380,3614,146.59,123.29,82.07,210.08,141.87,254.34,97.61,189.5,150.0,2.0,144.9,194.6,41.650803,23.318653,35.030544,59.690296,40.3097,72.265945,27.734053,56.65172,44.84305,43.318382,58.176384,False
0,379.13818,Addhesiv,403,Dominus,2,11,1,4,1,1,326,2850,2838,2876,2541,211.91,112.04,53.03,273.05,103.92,248.82,128.15,184.2,170.2,2.0,152.8,201.6,56.21253,14.067059,29.72041,72.43282,27.567183,66.00525,33.994743,51.866867,47.92476,43.025284,56.766342,False
0,325.88165,x_Karma_k,23,Octane,3,4,0,0,1,1,224,2834,2759,2875,3584,137.16,107.0,78.07,190.83,131.39,227.79,94.44,124.3,94.0,0.0,99.6,116.6,42.56587,24.228035,33.206093,59.22351,40.77649,70.69175,29.30826,39.2324,29.66891,31.436419,36.80207,False
0,324.1686,Jester,23,Octane,1,7,0,2,1,0,158,2994,2826,3090,3502,143.92,117.71,55.64,208.08,109.2,222.57,94.71,128.6,86.4,0.0,89.5,114.1,45.361996,17.537113,37.100895,65.58245,34.41755,70.1494,29.850605,40.798203,27.4103,28.39377,36.19809,False
0,382.20078,ID,403,Dominus,2,8,0,6,0,0,78,2949,3069,2823,3494,210.3,101.51,69.69,263.86,117.64,276.52,104.98,134.4,107.4,2.0,115.4,105.6,55.124508,18.267366,26.608126,69.16382,30.836172,72.4823,27.517693,38.154716,30.48971,32.760822,29.978708,False
0,337.60483,juicybacon11,4284,Fennec,4,13,2,6,1,0,390,2882,2406,3290,3521,193.05,87.23,52.26,245.57,86.97,229.67,102.87,93.2,120.5,2.0,102.2,113.3,58.053165,15.715403,26.23143,73.846756,26.153244,69.06538,30.934624,30.008373,38.798378,32.906178,36.480137,False
0,374.81763,LostKVN,23,Octane,3,11,2,4,1,0,438,2983,2962,3044,3763,207.36,107.93,55.42,273.48,97.23,268.36,102.35,128.5,114.9,2.0,133.6,114.9,55.93591,14.949692,29.114403,73.77195,26.228046,72.390816,27.609182,36.643093,32.764915,38.097416,32.764915,False
0,453.3759,vKatia,403,Dominus,3,8,0,2,2,1,394,2821,2767,2809,3713,221.21,133.36,94.07,298.2,150.44,349.29,99.35,187.1,123.5,2.0,156.2,138.8,49.306793,20.967813,29.725391,66.46755,33.53245,77.85529,22.144703,42.97889,28.369284,35.88083,31.88386,False
0,361.6598,Whiskey Buck,4284,Fennec,1,6,0,4,1,0,144,2968,2898,3019,3466,160.55,106.09,91.47,213.12,144.98,279.42,78.69,121.6,100.8,1.0,113.4,99.8,44.832596,25.542433,29.624977,59.514107,40.4859,78.026306,21.973694,35.694366,29.58875,33.287346,29.295212,False
0,335.72604,nyash man,4284,Fennec,3,10,1,2,2,0,315,2643,2366,2850,3352,162.87,94.85,71.5,214.87,114.35,219.8,109.42,98.9,121.3,1.0,113.8,109.2,49.471478,21.718,28.810522,65.26639,34.733612,66.76386,33.236134,30.553925,37.474125,35.157093,33.73598,False
0,588.68097,G3ARTACULAR,23,Octane,5,12,1,5,3,2,673,3138,2911,3412,3501,238.52,196.98,147.75,342.12,241.12,408.77,174.47,169.1,209.5,0.0,167.4,217.6,40.894985,25.33219,33.772823,58.658527,41.341473,70.086075,29.913929,30.26344,37.493736,29.959194,38.943375,False
0,352.95975,Aub,23,Octane,2,8,2,2,0,0,296,2841,2458,3114,3738,150.25,108.56,86.09,205.06,139.84,239.73,105.17,105.8,121.2,2.0,109.2,115.2,43.56335,24.96086,31.47579,59.454914,40.545086,69.5071,30.492897,31.588692,36.18667,32.60383,34.39525,False
0,592.3409,Can't Fly,403,Dominus,4,10,1,2,2,1,970,2518,2315,2670,3630,280.55,189.4,118.72,376.08,212.19,436.03,152.64,302.6,283.2,1.0,323.8,262.0,47.65828,20.167498,32.174225,63.929825,36.07017,74.070366,25.929638,52.692062,49.313923,56.38364,45.62234,True
0,361.26,Sealtje,803,'16 Batmobile,3,7,2,4,1,0,560,2690,2355,3016,3391,161.05,128.64,67.75,231.46,125.9,236.02,121.42,174.6,200.4,3.0,199.7,175.3,45.05651,18.95423,35.989258,64.76942,35.23058,66.03066,33.969337,51.3137,58.896137,58.69041,51.519424,False
0,355.46765,Danzz,23,Octane,3,4,2,2,1,0,401,3220,2967,3454,3823,158.27,114.74,81.99,213.0,142.01,288.83,66.17,141.7,93.9,0.0,104.1,119.6,44.5831,23.095774,32.321125,59.99831,40.001686,81.36056,18.639437,41.98394,27.821398,30.843529,35.435986,True
0,350.67935,Mr. Brownstone,1691,Mantis,1,5,0,1,0,1,300,3272,3013,3374,3687,172.19,106.21,65.83,226.87,117.21,247.47,96.75,206.4,146.4,1.0,127.8,225.1,50.021786,19.12384,30.85437,65.93525,34.064754,71.892975,28.107025,60.94428,43.227917,37.735847,66.46588,False
0,282.19547,Benimaru,23,Octane,2,8,0,3,2,0,172,2761,2757,2651,3743,135.31,79.37,67.43,175.42,106.7,206.94,75.18,90.7,89.4,2.0,105.0,68.9,47.963562,23.902025,28.134418,62.179214,37.820786,73.35177,26.648235,33.208847,32.732864,38.44464,25.227007,False
0,161.83585,Can't Fly,403,Dominus,1,2,1,0,2,0,330,2460,1904,3076,3338,74.5,38.74,48.35,96.67,64.92,125.09,36.5,59.0,94.9,0.0,99.2,54.7,46.10434,29.921406,23.974258,59.82425,40.175755,77.41197,22.588032,38.615093,62.111397,64.92572,35.800774,False
0,290.78833,Incoming!,4284,Fennec,5,3,3,1,0,2,641,2787,2636,3060,3645,101.11,113.23,71.37,155.41,130.3,227.12,58.59,83.8,82.6,0.0,94.2,88.7,35.389027,24.979874,39.631092,54.39431,45.605682,79.493195,20.506807,30.721855,30.281923,34.53459,32.51824,True
0,340.16,RaVaGe | Derken,23,Octane,3,2,1,2,0,0,380,2718,2544,2887,3773,184.78,100.11,54.88,242.43,97.33,250.94,88.83,169.3,167.0,2.0,182.1,154.8,54.383846,16.152102,29.464048,71.35331,28.64669,73.85584,26.144156,51.596977,50.896015,55.49799,47.177864,False
0,334.51874,Slayer,23,Octane,2,11,1,2,0,0,280,2545,2424,2653,3382,175.1,100.32,55.87,227.5,103.8,234.8,96.49,110.3,84.2,1.0,123.9,95.4,52.853992,16.864378,30.281626,68.668884,31.331121,70.87446,29.125538,34.198368,26.106098,38.41503,29.578644,False
0,284.5342,Skelvis,1568,Octane ZSR,7,4,5,2,0,0,920,2605,2436,2727,3600,121.01,95.72,67.05,166.3,117.48,227.08,56.7,116.1,160.6,0.0,163.5,112.5,42.64219,23.62746,33.730354,58.601734,41.398266,80.01974,19.980267,44.56814,61.650677,62.763916,43.18618,True
0,328.01,Marviator,22,Breakout,2,11,0,6,0,0,270,2547,2314,2722,3213,179.86,84.62,59.7,223.67,100.51,228.91,95.27,189.0,130.8,2.0,138.0,181.8,55.481525,18.415695,26.102783,68.99562,31.004381,70.61201,29.387995,61.557503,42.6017,44.946747,59.212456,False
0,355.1838,Azu^^,4284,Fennec,4,6,2,1,1,0,388,3350,3135,3703,4209,135.27,117.08,102.48,200.63,154.21,251.03,103.81,129.3,115.8,1.0,108.5,132.3,38.12248,28.881435,32.996082,56.540974,43.459023,70.74456,29.25544,38.349743,34.34571,32.180565,39.23953,False
0,383.1762,Pipsqueakk,23,Octane,5,12,2,3,2,0,506,2810,2336,3186,3619,197.54,99.09,80.66,250.4,126.89,250.15,127.14,101.2,151.9,1.0,122.2,120.7,52.3576,21.37878,26.263617,66.36805,33.631958,66.30179,33.69822,27.716156,41.60162,33.467533,33.05672,False
0,335.85883,1;OBL | Gamdom.com,22,Breakout,2,5,2,3,0,1,580,2440,2333,2491,3498,151.59,102.76,74.17,201.25,127.27,258.43,70.09,179.4,149.1,1.0,158.6,168.7,46.14331,22.577013,31.27968,61.25959,38.740414,78.664925,21.335077,57.520275,47.805317,50.85126,54.08958,False
0,367.318,Ayy Lmao Ricochet,23,Octane,2,7,1,2,1,0,450,2791,2500,3022,3361,191.01,98.31,77.56,245.21,121.66,266.62,100.26,173.0,186.6,1.0,170.9,188.5,52.063343,21.140427,26.796227,66.838394,33.16161,72.672264,27.327736,49.531883,53.425716,48.93063,53.96971,False
0,373.25055,LassySenpai,4284,Fennec,3,6,3,2,0,0,465,2895,2960,2863,3179,207.32,90.12,75.33,253.95,118.81,282.03,90.74,123.1,128.1,1.0,107.0,128.1,55.616062,20.20817,24.175764,68.126945,31.873055,75.65791,24.342089,35.256042,36.688053,30.644976,36.688053,False
0,333.398,Humbz,4284,Fennec,4,5,1,1,0,0,234,3212,3147,3282,3954,137.47,101.2,94.49,189.51,143.65,237.01,96.15,116.3,113.4,0.0,88.2,123.5,41.26246,28.36175,30.375797,56.882584,43.11742,71.13999,28.860006,36.192196,35.289726,27.447563,38.43281,False
0,473.8026,NeePAT,2269,'99 Nissan Skyline GT-R R34,2,7,1,3,0,0,440,2868,2863,2797,3317,221.38,158.66,92.96,307.11,165.74,370.88,102.11,277.3,185.6,3.0,197.1,265.7,46.803383,19.653276,33.54334,64.948715,35.051285,78.411804,21.588194,61.644135,41.259113,43.81558,59.06545,False
0,304.09158,BAD STEVEN,1568,Octane ZSR,0,8,0,6,1,0,170,2497,2166,2700,3339,134.64,93.36,75.33,186.2,117.07,172.35,130.99,110.4,179.0,3.0,137.8,151.4,44.3873,24.834337,30.778358,61.397438,38.602566,56.81743,43.182568,39.00371,63.23971,48.68398,53.48878,False
0,425.07,Stoobie,1624,Endo,5,5,1,3,1,1,520,2981,2920,3010,3267,206.95,114.6,95.58,269.43,147.69,308.14,108.98,217.6,197.9,2.0,178.9,236.7,49.61283,22.91372,27.47345,64.592926,35.407078,73.87322,26.126772,54.262985,49.350388,44.612354,59.02596,False
0,315.94885,WarmSkunk553,4284,Fennec,4,9,1,4,1,0,264,2981,2863,3094,3709,142.61,93.97,75.86,194.62,117.81,213.89,98.54,111.7,92.9,2.0,99.6,114.8,45.643963,24.279861,30.076174,62.292355,37.70765,68.46014,31.539865,37.108402,30.86276,33.0886,38.138268,False
0,467.24634,moss-ban,4770,Dominus,4,11,1,4,2,0,469,2887,2819,2990,3788,216.49,141.09,107.69,283.66,181.61,335.48,129.79,142.9,146.7,1.0,160.9,130.0,46.529972,23.1457,30.32433,60.966747,39.03325,72.10437,27.895628,32.23405,33.09122,36.294323,29.32419,False
0,380.6853,Schorsch.,4284,Fennec,1,6,0,4,0,1,140,3032,2913,3131,3513,160.58,139.9,79.65,233.1,147.03,280.93,99.2,130.7,136.7,2.0,119.6,131.2,42.243443,20.953358,36.803196,61.321125,38.67887,73.90366,26.096334,36.65171,38.334267,33.53898,36.791924,False
0,376.632,Donny,23,Octane,3,10,2,3,3,1,820,2477,2299,2731,3883,189.66,115.56,67.52,244.53,128.22,281.37,91.38,169.9,211.0,2.0,221.6,159.2,50.882652,18.114502,31.002844,65.60161,34.39839,75.48491,24.51509,48.19858,59.858154,62.86525,45.16312,True
0,344.38272,Thats Mr. Toes to You,23,Octane,2,7,0,3,0,0,134,3165,2831,3441,3505,197.97,95.42,49.03,248.23,94.19,237.05,105.36,133.6,118.3,1.0,86.3,147.2,57.81497,14.318674,27.866364,72.49285,27.507156,69.22987,30.770128,40.561058,35.915962,26.20074,44.69002,False
0,186.35951,Kung ^-^,4284,Fennec,0,7,0,3,2,0,163,2344,2224,2440,3239,87.19,61.97,36.93,111.94,74.15,125.42,60.67,57.1,47.3,1.0,66.2,43.3,46.853672,19.845236,33.30109,60.15369,39.846313,67.3975,32.602505,32.19804,26.67193,37.329422,24.416376,False
0,336.51965,PWN1N,4770,Dominus,4,7,0,1,1,0,218,2787,2807,2719,3628,182.1,92.31,61.76,226.63,109.55,247.38,88.8,117.4,97.1,1.0,117.4,94.2,54.169025,18.371658,27.459322,67.41329,32.58671,73.58558,26.414421,36.17762,29.922035,36.17762,29.02838,False
0,357.79004,adrigalos,23,Octane,3,7,1,2,2,0,372,2642,2617,2654,3736,167.66,96.05,90.67,217.31,137.09,261.48,92.91,108.0,101.9,1.0,132.0,94.2,47.310795,25.58553,27.103674,61.317722,38.68228,73.78312,26.216879,31.784336,29.98911,38.847523,27.723005,False
0,366.94836,mangos,4284,Fennec,1,11,0,3,3,3,535,2813,2627,2893,3548,231.28,88.15,46.94,287.99,78.38,252.71,113.66,116.0,110.2,2.0,121.0,117.1,63.12744,12.812184,24.060377,78.60633,21.393673,68.976715,31.023283,33.537643,31.86076,34.98323,33.85567,False
0,364.1659,Fayzxn,4284,Fennec,3,12,1,5,0,0,378,2760,2697,2771,3483,197.12,86.47,72.35,243.21,112.73,255.66,100.28,112.2,132.0,2.0,143.9,97.0,55.38012,20.32646,24.29342,68.32893,31.671068,71.82671,28.173288,32.696117,38.466022,41.93379,28.266697,False
0,368.94604,zhrani_z702,23,Octane,1,8,1,3,4,2,614,3034,2932,3149,3517,175.29,109.04,83.42,231.22,136.53,270.37,97.38,128.3,96.7,1.0,109.3,127.6,47.665535,22.68389,29.650578,62.874237,37.125763,73.52006,26.479946,37.19919,28.037113,31.690346,36.99623,True
0,367.4882,Aero,4284,Fennec,4,8,2,4,1,0,473,2674,2707,2667,3490,192.1,111.79,61.98,255.66,110.22,276.76,89.11,128.2,99.9,3.0,125.5,95.7,52.50499,16.940443,30.55457,69.87537,30.12463,75.644356,24.355646,36.998558,28.83117,36.219337,27.619047,False
0,362.49033,Herk,4284,Fennec,6,6,1,2,1,1,411,3404,3159,3587,4038,174.24,86.27,98.56,215.42,143.66,246.44,112.63,132.3,123.1,1.0,96.0,143.8,48.52536,27.448689,24.025957,59.9922,40.007797,68.63286,31.367142,38.403484,35.732944,27.866472,41.741653,False
0,380.88647,marsHm311oW,1295,Takumi RX-T,3,9,1,4,1,0,370,3304,3254,3324,4045,166.94,119.73,90.94,234.75,142.87,267.11,110.51,192.6,165.2,1.0,153.1,204.7,44.209633,24.083048,31.707315,62.16567,37.83433,70.73512,29.26487,53.975285,46.29656,42.90559,57.366257,False
0,324.1686,Corndog,23,Octane,2,7,0,2,1,0,234,2878,2678,3060,3667,147.53,87.52,79.92,190.07,124.9,225.65,89.32,122.3,105.4,2.0,118.9,120.9,46.839382,25.373844,27.786774,60.34543,39.65457,71.64175,28.358255,38.79953,33.438026,37.720886,38.355385,False
0,263.732,gavinuh.,23,Octane,3,3,2,1,0,0,328,2828,2585,3178,3667,112.51,92.79,58.08,164.44,98.95,215.45,47.94,109.2,71.3,1.0,74.5,93.0,42.717747,22.051788,35.230465,62.432133,37.567863,81.79886,18.201147,43.390156,28.330753,29.602257,36.95315,True
0,342.5558,Snarled Mist,803,'16 Batmobile,0,2,0,2,0,0,136,3020,2703,3439,3905,129.14,100.67,112.31,182.43,159.7,234.14,107.98,101.2,117.9,0.0,102.9,117.6,37.74699,32.827663,29.425348,53.321835,46.67816,68.43797,31.562025,30.620272,35.67322,31.134644,35.58245,False
0,364.1659,plummy_pyjamas34,23,Octane,1,12,0,5,2,0,150,3056,3275,2881,3363,197.0,107.08,52.26,258.59,97.75,260.12,96.23,120.1,110.7,0.0,105.3,117.6,55.28428,14.665769,30.049953,72.56834,27.431667,72.99565,27.004349,34.998253,32.259003,30.685394,34.26973,False
0,450.6133,Chim,4770,Dominus,3,9,2,2,3,0,628,3280,3145,3424,3889,217.18,138.38,94.55,294.45,155.66,326.38,123.74,116.1,175.0,0.0,148.7,154.2,48.25043,21.005978,30.743597,65.41734,34.582657,72.50955,27.490448,26.840828,40.457752,34.37753,35.64906,True
0,380.6853,ObsoleteNinja,23,Octane,2,6,2,4,0,0,370,2939,2612,3256,3455,163.08,106.51,102.27,213.87,157.99,300.73,71.13,114.0,110.0,0.0,123.8,111.5,43.855213,27.502285,28.642498,57.513584,42.486423,80.87183,19.128164,31.968592,30.846888,34.71677,31.267527,False
0,346.89587,Chim,4770,Dominus,1,10,0,4,2,0,235,3297,2829,3523,3842,199.41,99.83,43.93,261.26,81.93,231.38,111.8,130.1,106.2,1.0,103.6,117.5,58.10823,12.801236,29.09054,76.12692,23.873074,67.42235,32.577656,39.20683,32.00434,31.220808,35.4097,False
0,331.956,Can't Fly,403,Dominus,4,5,2,4,1,0,510,2743,2642,2871,3267,155.28,109.17,66.85,214.91,116.39,246.92,84.38,191.6,130.7,1.0,130.9,191.4,46.869907,20.178087,32.952007,64.8687,35.1313,74.53064,25.469364,61.026882,41.62951,41.693207,60.96318,False
